[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ route_check ] --START--
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8] Undefined index: user_login 311a1e5323735d104ac4b0d15aaacb51.php 第 61 行.
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.007164s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007190s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_filter ] --START--
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000078s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000060s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000018s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000031s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000221s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_end ] --START--
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000026s ]
[ 2016-10-07T11:39:44+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000040s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ route_check ] --START--
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run CheckRoute Behavior [ RunTime:0.000052s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000131s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ app_begin ] --START--
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000031s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000043s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | SQL: SHOW COLUMNS FROM `march_prize_don` [ RunTime:0.000391s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | SQL: SELECT * FROM `march_prize_don`  [ RunTime:0.000045s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_template ] --START--
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000060s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000083s ]
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | INFO: Tag[ view_parse ] --START--
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-07T11:40:15+08:00 ] /marchsoft.cn/index.php/Prize/index.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
